dataset,dataset_role,public_trajectory_id,original_trajectory_sha256,source_family,trajectory_length,top_10pct_longest_global,top_10pct_longest_within_dataset,pi_density,hn_density,uc_density,has_pi,has_hn,has_uc,pi_step_count,hn_step_count,uc_step_count,pi_projected_step_count,hn_projected_step_count,uc_projected_step_count
Natural500,natural-distribution control,Natural500_T000381,9d5e121dc2ae96d36b20f16e1a1569cf10b315b94073cc84e97f71146f6923b1,SWE-agent datasets,9,False,False,0.7777777777777778,0.7777777777777778,0.0,True,True,False,7,1,0,7,7,0
Natural500,natural-distribution control,Natural500_T000382,62469ca9bb9eb06c6123297bcbc4459c90be6bfbe04a8f5e77c1982c25fdac6a,SWE-agent datasets,9,False,False,0.8888888888888888,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000383,128337f6d8d7c20d1783172fc1dd3972203afbbc2ad69bb7cef0f135b142b91f,SWE-agent datasets,83,False,True,0.26506024096385544,0.18072289156626506,0.7108433734939759,True,True,True,22,7,59,22,15,59
Natural500,natural-distribution control,Natural500_T000384,55b902631518f2224e8ec55cb905a8948bf6265fd7f4af4fb96aa01cf2a69323,SWE-agent datasets,8,False,False,0.875,0.0,0.0,True,False,False,6,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000385,2d4e727d175f774633c3465a19a3ed339ab9c006debb98ad45a7ca6b1b07de53,SWE-agent datasets,25,False,False,0.56,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000386,9994562908b85df1838a7a8a6fb9a6761b151186bf981870ac7dadc6e30236bf,SWE-agent datasets,9,False,False,0.5555555555555556,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000387,0c6909d5416810d10387df6e5a565bf95dd09fbf483397f3590ab5b61f25539f,SWE-agent datasets,8,False,False,1.0,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000388,2f693996c99246f4d078ed7811c8a90203f7a2cce521e54a57404d8b967aab48,SWE-agent datasets,11,False,False,0.2727272727272727,0.0,0.45454545454545453,True,False,True,3,0,4,3,0,5
Natural500,natural-distribution control,Natural500_T000389,415e72a0aaa7b2a3e5d08ef5621dd89dbb7cca011643093f9e328cdbdaac1121,SWE-agent datasets,9,False,False,0.6666666666666666,0.0,0.0,True,False,False,5,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000390,7acf3622fd85fb1709df6d51f786291be90f837d540b60fc45e92a03cacfbf97,SWE-agent datasets,6,False,False,0.6666666666666666,0.0,0.0,True,False,False,4,0,0,4,0,0
Natural500,natural-distribution control,Natural500_T000391,193ebcd988eb61b7a0af157cccae986edfdfb953bb24367fb1e3525cd5bad761,SWE-agent datasets,15,False,False,0.6666666666666666,0.6666666666666666,0.3333333333333333,True,True,True,9,1,5,10,10,5
Natural500,natural-distribution control,Natural500_T000392,243edc83bec77eddf78e7cf46b2f535f2464c23b651ddbd7ebe4b3b2a76e676a,SWE-agent datasets,10,False,False,1.0,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000393,dee7254b7994bb747cf2d7b1578cba67155fc19b0407beac0048eee21b665350,SWE-agent datasets,11,False,False,0.7272727272727273,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000394,a3d8e6403c6369ddd446f62b360510e1802bc8c1b81122e23f895dea4445d99d,SWE-agent datasets,12,False,False,1.0,0.0,0.0,True,False,False,12,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000395,cc3d6890d27bc582343447a684ed5343cf396784850e8d9a62f69dbaa26436fa,SWE-agent datasets,11,False,False,0.7272727272727273,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000396,e898a6ad77912d7b188338dd212b02f76063607709d40560ad623054c7d09696,SWE-agent datasets,8,False,False,0.75,0.375,0.0,True,True,False,6,2,0,6,3,0
Natural500,natural-distribution control,Natural500_T000397,931088cc0fe9a4ba850154855cd3438ff1dba815a0e74e2a630f2bb21e65c997,SWE-agent datasets,19,False,False,1.0,0.0,0.0,True,False,False,19,0,0,19,0,0
Natural500,natural-distribution control,Natural500_T000398,a923e0ba76591a1d82d3c0a588afc0a46672781fcb925d5c874fbfe66c6bc526,SWE-agent datasets,10,False,False,0.6,0.3,0.1,True,True,True,6,3,1,6,3,1
Natural500,natural-distribution control,Natural500_T000399,89adde6b3d898bf2acf7e9325389e5db8c65a5c72d1403094261c02836b988e7,SWE-agent datasets,16,False,False,0.875,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000400,42e4f503524318fe36c391eaa254233d8123c2f668017c065af62348c866aea8,SWE-agent datasets,31,False,True,0.967741935483871,0.7419354838709677,0.03225806451612903,True,True,True,29,11,1,30,23,1
Natural500,natural-distribution control,Natural500_T000401,7dfa4d86ac2f6ff630057899277e59f5f82d914e000fcf21877c2b4c202defb6,SWE-agent datasets,14,False,False,1.0,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000402,1f2b8f18d4ab3e6188f2a77a6b61f399c805f5cb24efb80e640770b14ff21408,SWE-agent datasets,7,False,False,1.0,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000403,e310c20e56a76f9580a06e2215c8e3924b9afe313ae7cbf7f93d7ec2891f7cd1,SWE-agent datasets,34,False,True,0.6470588235294118,0.11764705882352941,0.17647058823529413,True,True,True,22,3,6,22,4,6
Natural500,natural-distribution control,Natural500_T000404,470488d558c867118d5412ae8065946a5c185272c7137c8c7f01182de48d16b8,SWE-agent datasets,13,False,False,1.0,1.0,0.0,True,True,False,13,3,0,13,13,0
Natural500,natural-distribution control,Natural500_T000405,6d74ff90259e6aba61e1719815814b35ed2e0750f271b136639103a1a91efa09,SWE-agent datasets,15,False,False,0.6,0.0,0.26666666666666666,True,False,True,9,0,4,9,0,4
Natural500,natural-distribution control,Natural500_T000406,48928b01d2560269726acd306488f79afc6b3778c3058340fe24c1389aa51cd9,SWE-agent datasets,16,False,False,1.0,0.0,0.5625,True,False,True,14,0,1,16,0,9
Natural500,natural-distribution control,Natural500_T000407,b10ef235fd601663b16a3fd4b1920493359e1128e029637b054fb5c8b717ca59,SWE-agent datasets,18,False,False,1.0,0.0,0.0,True,False,False,18,0,0,18,0,0
Natural500,natural-distribution control,Natural500_T000408,1bb66dbe0c0fae298d7a38cdda612ade0cf11ea75f53bfb02fb834c9a6e2b72c,SWE-agent datasets,26,False,False,0.8846153846153846,0.15384615384615385,0.0,True,True,False,20,2,0,23,4,0
Natural500,natural-distribution control,Natural500_T000409,7513df75c0ffa4b4f6d587ff261f64972c11a5dbecd30dbb73fba953209b67fa,SWE-agent datasets,33,False,True,0.6363636363636364,0.3333333333333333,0.24242424242424243,True,True,True,21,4,8,21,11,8
Natural500,natural-distribution control,Natural500_T000410,c0f60343ae9082fd4920a0acf1cf913a43f905dda4d1250be39656fb06d3ca4b,SWE-agent datasets,9,False,False,0.6666666666666666,0.0,0.3333333333333333,True,False,True,5,0,3,6,0,3
Natural500,natural-distribution control,Natural500_T000411,1de8721cc4e0328b98716e80ca9312040f7281454e113d51e6ca6be84e210316,SWE-agent datasets,11,False,False,0.7272727272727273,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000412,766371f0af593797fe4dbb6af123515d2b034d18d3e42089bde77c3d22bd4426,SWE-agent datasets,48,False,True,0.3541666666666667,0.020833333333333332,0.6666666666666666,True,True,True,17,1,22,17,1,32
Natural500,natural-distribution control,Natural500_T000413,f3bdd7aa45344a74fc97c87d322bbe3fe1f420c36d4405874f77d033ee3d227b,SWE-agent datasets,22,False,False,0.9545454545454546,0.9545454545454546,0.0,True,True,False,21,5,0,21,21,0
Natural500,natural-distribution control,Natural500_T000414,72d29ce25884cea889ae317dc958aeb3b874de8bcc76000bd83ff76f815846fc,SWE-agent datasets,10,False,False,0.9,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000415,f2a831c2c6ac2fc860b8937b9b7190e508c45a5dffe65549ac2d265aad5d61b3,SWE-agent datasets,13,False,False,0.6153846153846154,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000416,fdcaa505aa743e8c37bfa7e7efa4d01ae6439afa8c9a3c9f0aef253e6d1f236f,SWE-agent datasets,14,False,False,0.5,0.0,0.42857142857142855,True,False,True,7,0,6,7,0,6
Natural500,natural-distribution control,Natural500_T000417,e40a61d7e27776014d8a7122d108a51fe107e20ad9753fa38c283e3199073797,SWE-agent datasets,7,False,False,1.0,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000418,2ca43afc90e933ea8543de3c364bb1ec1c75527489751f3511309210f521c501,SWE-agent datasets,8,False,False,0.375,0.125,0.125,True,True,True,3,1,1,3,1,1
Natural500,natural-distribution control,Natural500_T000419,6e547a6a3f36eee8a3478f7d0431cc929f4dab5e439496a9f113f11f7216a860,SWE-agent datasets,27,False,False,0.5555555555555556,0.25925925925925924,0.37037037037037035,True,True,True,14,2,8,15,7,10
Natural500,natural-distribution control,Natural500_T000420,85230a1ebb500e3137d4f991a4144a53357319d0bbe1a4ca607feb14bec5d071,SWE-agent datasets,14,False,False,0.8571428571428571,0.0,0.0,True,False,False,12,0,0,12,0,0
Natural500,natural-distribution control,Natural500_T000421,103560061cf3a3e34e319ae8ca2da6359b59ff3333098a46297be548f7409aef,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000422,5ffdb17b86c0eac9099282b7eb40279b7e1c38c61265513de87d76fbaaddbc32,SWE-agent datasets,15,False,False,0.9333333333333333,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000423,48d3a468904a33ae302e6e1a56e095a1000f58d53d4ffe7f4ae83a2e2312cb44,SWE-agent datasets,11,False,False,0.8181818181818182,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000424,4c3f6bfcada8935827787b64611c52cdacfa5d0814456775efc28e187c911c26,SWE-agent datasets,30,False,False,0.3,0.0,0.7,True,False,True,9,0,21,9,0,21
Natural500,natural-distribution control,Natural500_T000425,367e5b73b553140d09ea0c99fb4aa6a4433badabbe2a4b63144793708db542bd,SWE-agent datasets,15,False,False,0.7333333333333333,0.13333333333333333,0.0,True,True,False,11,1,0,11,2,0
Natural500,natural-distribution control,Natural500_T000426,f2b4a097ab28c95855f36fc4a59fe26aa103df976d235c82a84cb8c9b0551c51,SWE-agent datasets,13,False,False,0.7692307692307693,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000427,dacdd50c476e9bbc4a9d6edd85382e9641a5ddb542d01501cc86ea89758b1b97,SWE-agent datasets,24,False,False,0.875,0.0,0.0,True,False,False,21,0,0,21,0,0
Natural500,natural-distribution control,Natural500_T000428,6b1583daf0068459f99f2d4b2986d1034f78f6a4d1e1c991b55ed8550b93f047,SWE-agent datasets,8,False,False,0.625,0.0,0.0,True,False,False,5,0,0,5,0,0
Natural500,natural-distribution control,Natural500_T000429,996e6872cc949cc4bc82da5dc72c71919b5cb2bbf9e9313fd41ac75b27979723,SWE-agent datasets,27,False,False,0.8888888888888888,0.5185185185185185,0.1111111111111111,True,True,True,20,2,3,24,14,3
Natural500,natural-distribution control,Natural500_T000430,dc0ee76a9bf79397cedf3202657495bf8cad5b08701e7ad2aecf58b725b6a942,SWE-agent datasets,12,False,False,0.9166666666666666,0.0,0.0,True,False,False,10,0,0,11,0,0
Natural500,natural-distribution control,Natural500_T000431,2cfce37c964f33d3a614bfa473f0e2199ffb6876b4eff015bd2432191f5130f7,SWE-agent datasets,12,False,False,0.6666666666666666,0.4166666666666667,0.25,True,True,True,7,3,3,8,5,3
Natural500,natural-distribution control,Natural500_T000432,85a2ea9fe79702de434fc413db7d0c90601f1f69be773a1b53358f35135f2e47,SWE-agent datasets,15,False,False,0.6,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000433,dff76e0b3c5d7bb97150bc95c649d7d3678b9f62ec1ad1c485cee898c8a2df88,SWE-agent datasets,7,False,False,1.0,0.0,0.0,True,False,False,6,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000434,d214db2e424493bd9063e7b8e14c432de94c992c320720398ec7597619e029fb,SWE-agent datasets,7,False,False,1.0,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000435,127e3ca837e852e296b3b784f9085fa1e5b6ed19048861203fcb8812d66bdd79,SWE-agent datasets,70,False,True,0.3,0.2714285714285714,0.7571428571428571,True,True,True,15,9,48,21,19,53
Natural500,natural-distribution control,Natural500_T000436,fc2c044b668e1feeb8856a3e6127f345173186dfa41db9d1febb317f313e9d86,SWE-agent datasets,13,False,False,0.6923076923076923,0.0,0.3076923076923077,True,False,True,9,0,4,9,0,4
Natural500,natural-distribution control,Natural500_T000437,39a28f5505bc579c8075842649c1a525dbc09bd9e207cf1cb46371f290c9a725,SWE-agent datasets,11,False,False,0.18181818181818182,0.0,0.36363636363636365,True,False,True,2,0,4,2,0,4
Natural500,natural-distribution control,Natural500_T000438,4fb3f7c85390b443c89cc69d8337ea831aacb28509633ab060530738b03c03b9,SWE-agent datasets,9,False,False,1.0,0.5555555555555556,0.0,True,True,False,7,2,0,9,5,0
Natural500,natural-distribution control,Natural500_T000439,b25989b9e6aa011782463658f306673ff6ccfe9eef1ccfff07519540d2433e40,SWE-agent datasets,11,False,False,0.6363636363636364,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000440,241ee5e3cb55c2e77cdbec0d3fb2b6e238ee60e90c2ddcb044782d948a634d84,SWE-agent datasets,9,False,False,0.7777777777777778,0.0,0.1111111111111111,True,False,True,6,0,1,7,0,1
Natural500,natural-distribution control,Natural500_T000441,bef60f00af6b14b108ac30b624c0ca637808e4bd7e82432cbaeebccd0ed3fa2a,SWE-agent datasets,13,False,False,1.0,0.0,0.0,True,False,False,12,0,0,13,0,0
Natural500,natural-distribution control,Natural500_T000442,201bc25d35b460912592ca3316061fe63f4961d41a9a8cfe7be3ba45fb889622,SWE-agent datasets,14,False,False,1.0,0.0,0.0,True,False,False,13,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000443,77754e06ea88e1d56d40e22104237e8ad5860ec3137d5b9ed3de37345db4d170,SWE-agent datasets,15,False,False,0.6,0.06666666666666667,0.0,True,True,False,9,1,0,9,1,0
Natural500,natural-distribution control,Natural500_T000444,ac4511d0907b7ea80775dd513bcec3f8ca57c67360fc6aa884a832bedcc6e1dd,SWE-agent datasets,16,False,False,0.9375,0.25,0.0625,True,True,True,15,1,1,15,4,1
Natural500,natural-distribution control,Natural500_T000445,173b9d39c0671fdf82f77936e58373ecf4ace753d276a604c47de9213590c82e,SWE-agent datasets,23,False,False,0.6956521739130435,0.0,0.2608695652173913,True,False,True,15,0,6,16,0,6
Natural500,natural-distribution control,Natural500_T000446,52bc43e45049a51dc6f20262fc907acc826246acbc424f11d72767010490a802,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,9,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000447,5a9d5c57a975ba38f90fe3f50e57f61280c2cf468e91ed1b89cbc09f2de60c6d,SWE-agent datasets,11,False,False,0.8181818181818182,0.6363636363636364,0.0,True,True,False,9,3,0,9,7,0
Natural500,natural-distribution control,Natural500_T000448,a3b325496fd150ec62fb9fea39c29e171fd18b1ca740c5b78d5b3e89ade369bd,SWE-agent datasets,11,False,False,0.7272727272727273,0.0,0.2727272727272727,True,False,True,8,0,2,8,0,3
Natural500,natural-distribution control,Natural500_T000449,74d634e074736e14cb3db29a0c2816b445a1bf03d8192882dbcb7142e427e24a,SWE-agent datasets,16,False,False,0.75,0.375,0.0,True,True,False,11,2,0,12,6,0
Natural500,natural-distribution control,Natural500_T000450,67fab9d926afca23c4480e64a325021cd43348b409153d25b0b3fd404588eb90,SWE-agent datasets,6,False,False,1.0,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000451,b44c2e5aac0ebaa628eb96a0ef36cba90488db4e15dbaafd8151e838f0fefcb6,SWE-agent datasets,15,False,False,0.9333333333333333,0.6666666666666666,0.0,True,True,False,13,7,0,14,10,0
Natural500,natural-distribution control,Natural500_T000452,5b97f7aea6d555f03af256b92ae51b30c2991b3b1a4595c594ba2d12b4aa26c7,SWE-agent datasets,29,False,False,0.9655172413793104,0.7241379310344828,0.13793103448275862,True,True,True,18,5,3,28,21,4
Natural500,natural-distribution control,Natural500_T000453,d077e38af00bdcc2169765780098d3e5f0f90a3747004bb5d9e0b5a01648deb9,SWE-agent datasets,15,False,False,0.7333333333333333,0.0,0.06666666666666667,True,False,True,11,0,1,11,0,1
Natural500,natural-distribution control,Natural500_T000454,3db81f3e9f8123e77caba3c9e771a3baba81524791e8cfa4e3aa2cdce00af005,SWE-agent datasets,16,False,False,0.4375,0.0,0.5625,True,False,True,7,0,9,7,0,9
Natural500,natural-distribution control,Natural500_T000455,b7bd808225298028c0f36c3190eda7b554c192cece291e785dbffc2baf9476e3,SWE-agent datasets,6,False,False,1.0,1.0,0.0,True,True,False,5,1,0,6,6,0
Natural500,natural-distribution control,Natural500_T000456,64cd305dc740356fc549e7a4ba68d6b0c43b0281e62a682b86b447c8ff59a661,SWE-agent datasets,9,False,False,0.8888888888888888,0.0,0.0,True,False,False,8,0,0,8,0,0
Natural500,natural-distribution control,Natural500_T000457,807cf3fc39a85b0e9cb0f5aad4b938fada938553d071313e5990b5d8ae461fd1,SWE-agent datasets,24,False,False,0.75,0.0,0.0,True,False,False,18,0,0,18,0,0
Natural500,natural-distribution control,Natural500_T000458,dcac584621089531552c04b7c796a7a9a30999f721cdc55b725762216c22290e,SWE-agent datasets,12,False,False,0.5833333333333334,0.16666666666666666,0.08333333333333333,True,True,True,7,2,1,7,2,1
Natural500,natural-distribution control,Natural500_T000459,ddfd0aa780d06abd0c3cf0fb76e2fe18b33fbd5d9823dcd675890ebf2d77ebba,SWE-agent datasets,7,False,False,0.8571428571428571,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000460,2006546ee45cbb3eb5af881b4f9f82fdefa8e8684e71f9042ef75c8897615590,SWE-agent datasets,9,False,False,1.0,0.0,0.0,True,False,False,8,0,0,9,0,0
Natural500,natural-distribution control,Natural500_T000461,9ac1fd4975e4665b4782359700d5db301350960205d7be9719db8d23aa0201fc,SWE-agent datasets,25,False,False,0.68,0.48,0.56,True,True,True,11,6,14,17,12,14
Natural500,natural-distribution control,Natural500_T000462,4e5ba4a5e42d37f5de9658ec0f3eb5a1b5a1dde3eca03b10d8c52966780937b3,SWE-agent datasets,14,False,False,1.0,0.0,0.0,True,False,False,14,0,0,14,0,0
Natural500,natural-distribution control,Natural500_T000463,ddf83e45ea0fef5f09c9346127f3d9b420e976f93609cbfe808e1b9e0a971f74,SWE-agent datasets,24,False,False,0.5,0.25,0.5416666666666666,True,True,True,8,2,12,12,6,13
Natural500,natural-distribution control,Natural500_T000464,e1acd87fbeb8aa00cec44ec5709a87ae18303c056f6347b7ea6de2615dfdc999,SWE-agent datasets,10,False,False,0.9,0.4,0.0,True,True,False,9,1,0,9,4,0
Natural500,natural-distribution control,Natural500_T000465,69dc124ca201ff3a1d918f49f735c13df2b56f7a646b4e290fe98ac7f59f3668,SWE-agent datasets,9,False,False,1.0,1.0,0.0,True,True,False,9,1,0,9,9,0
Natural500,natural-distribution control,Natural500_T000466,ac2d4e03cba123243fe0b4fec2aeb64027b8334b9436de51645f1f74dcd13794,SWE-agent datasets,12,False,False,0.0,0.0,0.8333333333333334,False,False,True,0,0,10,0,0,10
Natural500,natural-distribution control,Natural500_T000467,d3e8640ab4dfecd3c8d4ac2262cf2af76dfcd0db325ca91597827032496ce22b,SWE-agent datasets,10,False,False,0.7,0.0,0.0,True,False,False,7,0,0,7,0,0
Natural500,natural-distribution control,Natural500_T000468,e07bcc4a13d3ccea1f70664d8d4a8ca62fb94cac592ad62dcc45b89826c64cbb,SWE-agent datasets,34,False,True,0.5882352941176471,0.2647058823529412,0.35294117647058826,True,True,True,17,6,12,20,9,12
Natural500,natural-distribution control,Natural500_T000469,3e8568451d5af30c058d7bbbb15e22171ec57ea317d746466b3009027ad3ee0f,SWE-agent datasets,10,False,False,0.6,0.0,0.0,True,False,False,6,0,0,6,0,0
Natural500,natural-distribution control,Natural500_T000470,91d7650831caecebc5ac74df29d9564914bb0dc53dff3bf101771a13e36bcdc3,SWE-agent datasets,11,False,False,0.9090909090909091,0.0,0.0,True,False,False,10,0,0,10,0,0
Natural500,natural-distribution control,Natural500_T000471,3552fb8533d4c721bfaf75fc1d10d937cd6bf57e76304918cec48af3136a1368,SWE-agent datasets,10,False,False,0.6,0.0,0.2,True,False,True,6,0,2,6,0,2
Natural500,natural-distribution control,Natural500_T000472,5eed87de61e4845e60c9cd34c1bfc0d649622e6753d336cc082645822fe0669b,SWE-agent datasets,10,False,False,0.9,0.6,0.0,True,True,False,8,2,0,9,6,0
